,CVE_ENT_x,NOM_ENT,NOM_MUN,CVE_LOC,NOM_LOC,CVE_SUN,NOM_SUN,POB_2018,CVEGEO,P_TOTAL_1990,P_TOTAL_2000,P_TOTAL_2010,P_TOTAL_2020,LONGITUD,LATITUD,CVE_MUN,NOMGEO
770,20,Oaxaca,Heroica Ciudad de Tlaxiaco,203970023.0,San Pedro,C20.08,Tlaxiaco,0,20397,22813.0,29026,38453,40123,97.68049166666667,17.26746972222222,397,Heroica Ciudad de Tlaxiaco
771,20,Oaxaca,Heroica Ciudad de Tlaxiaco,203970107.0,Jardines del Pedregal,C20.08,Tlaxiaco,0,20397,22813.0,29026,38453,40123,97.68049166666667,17.26746972222222,397,Heroica Ciudad de Tlaxiaco
772,20,Oaxaca,Santa María Colotepec,204010050.0,Brisas de Zicatela,C20.07,Puerto Escondido-Zicatela,10510,20401,12899.0,18120,22562,27046,96.93858888888889,15.897792222222222,401,Santa María Colotepec
773,20,Oaxaca,Santa María Colotepec,204010086.0,Colonia Libertad,C20.07,Puerto Escondido-Zicatela,0,20401,12899.0,18120,22562,27046,96.93858888888889,15.897792222222222,401,Santa María Colotepec
774,20,Oaxaca,Santa María Huatulco,204130078.0,Crucecita,C20.09,Crucecita,17086,20413,12645.0,28327,38629,50862,96.32209305555556,15.83611138888889,413,Santa María Huatulco
775,20,Oaxaca,Santa María Huatulco,204130132.0,Sector U-Dos Norte,C20.09,Crucecita,0,20413,12645.0,28327,38629,50862,96.32209305555556,15.83611138888889,413,Santa María Huatulco
776,20,Oaxaca,Santa María Huatulco,204130135.0,Sector H Tres,C20.09,Crucecita,3327,20413,12645.0,28327,38629,50862,96.32209305555556,15.83611138888889,413,Santa María Huatulco
777,20,Oaxaca,Santa María Huatulco,204130136.0,Sector U-Dos Sur,C20.09,Crucecita,0,20413,12645.0,28327,38629,50862,96.32209305555556,15.83611138888889,413,Santa María Huatulco
778,20,Oaxaca,Santa María Petapa,204270010.0,Rincón Viejo,C20.03,Matías Romero Avendaño,0,20427,10743.0,13648,15387,16706,95.1200386111111,16.822429166666666,427,Santa María Petapa
779,20,Oaxaca,Santa María Petapa,204270025.0,El Bajío,C20.03,Matías Romero Avendaño,0,20427,10743.0,13648,15387,16706,95.1200386111111,16.822429166666666,427,Santa María Petapa
780,20,Oaxaca,Santa María Petapa,204270027.0,Hidalgo Norte,C20.03,Matías Romero Avendaño,0,20427,10743.0,13648,15387,16706,95.1200386111111,16.822429166666666,427,Santa María Petapa
781,20,Oaxaca,Santa María Petapa,204270028.0,Hidalgo Sur,C20.03,Matías Romero Avendaño,0,20427,10743.0,13648,15387,16706,95.1200386111111,16.822429166666666,427,Santa María Petapa
782,20,Oaxaca,Santa María Petapa,204270029.0,Lázaro Cárdenas,C20.03,Matías Romero Avendaño,0,20427,10743.0,13648,15387,16706,95.1200386111111,16.822429166666666,427,Santa María Petapa
783,20,Oaxaca,Santiago Pinotepa Nacional,204820001.0,Santiago Pinotepa Nacional,P20.05,Santiago Pinotepa Nacional,33223,20482,37800.0,44193,50309,55840,98.0503475,16.339009166666667,482,Santiago Pinotepa Nacional
784,21,Puebla,Acatlán,210030001.0,Acatlán de Osorio,P21.01,Acatlán de Osorio,17921,21003,28875.0,34765,33865,37955,98.04860583333333,18.202301388888888,003,Acatlán
785,21,Puebla,Acatzingo,210040001.0,Acatzingo de Hidalgo,C21.01,Acatzingo de Hidalgo,27213,21004,31059.0,40439,52078,63743,97.78545972222221,18.979454999999998,004,Acatzingo
786,21,Puebla,Acatzingo,210040002.0,Actipan de Morelos (Santa María Actipan),C21.01,Acatzingo de Hidalgo,7831,21004,31059.0,40439,52078,63743,97.78545972222221,18.979454999999998,004,Acatzingo
787,21,Puebla,Acatzingo,210040054.0,Apipilolco (Los -lamos),C21.01,Acatzingo de Hidalgo,0,21004,31059.0,40439,52078,63743,97.78545972222221,18.979454999999998,004,Acatzingo
788,21,Puebla,Ajalpan,210100001.0,Ciudad de Ajalpan,C21.02,Ciudad de Ajalpan,31692,21010,36884.0,48642,60621,74768,97.25830444444445,18.377536666666668,010,Ajalpan
789,21,Puebla,Ajalpan,210100093.0,Las Palmas (San Miguel),C21.02,Ciudad de Ajalpan,0,21010,36884.0,48642,60621,74768,97.25830444444445,18.377536666666668,010,Ajalpan
790,21,Puebla,Altepexi,210130001.0,Altepexi,C21.02,Ciudad de Ajalpan,20437,21013,12309.0,15811,18920,22629,97.29917972222222,18.366766944444446,013,Altepexi
791,21,Puebla,Atempan,210170001.0,Atempan,C21.03,Atempan,7529,21017,12696.0,18565,25386,29742,97.45927861111112,19.8399,017,Atempan
792,21,Puebla,Atlixco,210190001.0,Atlixco,C21.04,Atlixco,87469,21019,104294.0,117111,127062,141793,98.4341675,18.90884833333333,019,Atlixco
793,21,Puebla,Atlixco,210190197.0,San Francisco Primo de Verdad,C21.04,Atlixco,0,21019,104294.0,117111,127062,141793,98.4341675,18.90884833333333,019,Atlixco
794,21,Puebla,Atlixco,210190216.0,El León,C21.04,Atlixco,0,21019,104294.0,117111,127062,141793,98.4341675,18.90884833333333,019,Atlixco
795,21,Puebla,Cuapiaxtla de Madero,210380001.0,Cuapiaxtla de Madero,C21.01,Acatzingo de Hidalgo,8447,21038,4706.0,6583,8709,10542,97.82529749999999,18.916873333333335,038,Cuapiaxtla de Madero
796,21,Puebla,Chalchicomula de Sesma,210450001.0,Ciudad Serdán,P21.02,Ciudad Serdán,26276,21045,34776.0,38711,43882,47410,97.44849583333334,18.98826,045,Chalchicomula de Sesma
797,21,Puebla,Chietla,210510001.0,Chietla,C21.05,Atencingo-Chietla,6056,21051,35540.0,36606,33935,37030,98.5783525,18.51936472222222,051,Chietla
798,21,Puebla,Chietla,210510003.0,Atencingo,C21.05,Atencingo-Chietla,10575,21051,35540.0,36606,33935,37030,98.5783525,18.51936472222222,051,Chietla
799,21,Puebla,Chignahuapan,210530001.0,Ciudad de Chignahuapan,C21.06,Ciudad de Chignahuapan,23232,21053,41896.0,49266,57909,66464,98.03097527777777,19.83822333333333,053,Chignahuapan
800,21,Puebla,Chignahuapan,210530092.0,Ixtlahuaca Barrio,C21.06,Ciudad de Chignahuapan,3220,21053,41896.0,49266,57909,66464,98.03097527777777,19.83822333333333,053,Chignahuapan
801,21,Puebla,Huauchinango,210710001.0,Huauchinango,C21.07,Huauchinango,62683,21071,69864.0,83537,97753,103946,98.05134,20.17469777777778,071,Huauchinango
802,21,Puebla,Huauchinango,210710008.0,Las Colonias de Hidalgo,C21.08,Nuevo Necaxa-Tenango,3786,21071,69864.0,83537,97753,103946,98.05134,20.17469777777778,071,Huauchinango
803,21,Puebla,Huauchinango,210710009.0,Cuacuila,C21.07,Huauchinango,3328,21071,69864.0,83537,97753,103946,98.05134,20.17469777777778,071,Huauchinango
804,21,Puebla,Huauchinango,210710027.0,Tenango de las Flores,C21.08,Nuevo Necaxa-Tenango,7872,21071,69864.0,83537,97753,103946,98.05134,20.17469777777778,071,Huauchinango
805,21,Puebla,Huauchinango,210710061.0,Colonia PEMEX (Hueyatlagco),C21.08,Nuevo Necaxa-Tenango,0,21071,69864.0,83537,97753,103946,98.05134,20.17469777777778,071,Huauchinango
806,21,Puebla,Izúcar de Matamoros,210850001.0,Izúcar de Matamoros,P21.03,Izúcar de Matamoros,46510,21085,62894.0,70739,72799,82809,98.4654063888889,18.602231111111113,085,Izúcar de Matamoros
807,21,Puebla,Juan Galindo,210910001.0,Nuevo Necaxa,C21.08,Nuevo Necaxa-Tenango,8982,21091,6709.0,9301,10213,9828,98.00214194444445,20.212083055555556,091,Juan Galindo
808,21,Puebla,Juan Galindo,210910014.0,Cuautlita (El Gamito),C21.08,Nuevo Necaxa-Tenango,0,21091,6709.0,9301,10213,9828,98.00214194444445,20.212083055555556,091,Juan Galindo
809,21,Puebla,Libres,210940001.0,Ciudad de Libres,P21.04,Ciudad de Libres,16971,21094,20634.0,25719,31532,37257,97.68772611111112,19.4647325,094,Libres
810,21,Puebla,Nopalucan,211040001.0,Nopalucan de la Granja,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,7782,21104,13697.0,19033,27292,32772,97.82353777777777,19.216029166666665,104,Nopalucan
811,21,Puebla,Nopalucan,211040006.0,Juan de la Granja,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,0,21104,13697.0,19033,27292,32772,97.82353777777777,19.216029166666665,104,Nopalucan
812,21,Puebla,Nopalucan,211040053.0,Colonia Obrera,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,0,21104,13697.0,19033,27292,32772,97.82353777777777,19.216029166666665,104,Nopalucan
813,21,Puebla,Nopalucan,211040057.0,La Joya,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,0,21104,13697.0,19033,27292,32772,97.82353777777777,19.216029166666665,104,Nopalucan
814,21,Puebla,Nopalucan,211040061.0,Moctezuma,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,0,21104,13697.0,19033,27292,32772,97.82353777777777,19.216029166666665,104,Nopalucan
815,21,Puebla,Palmar de Bravo,211100011.0,Jesús Nazareno,C21.09,Palmarito Tochapan,3266,21110,26947.0,35812,42887,50226,97.54750666666666,18.835926388888886,110,Palmar de Bravo
816,21,Puebla,Palmar de Bravo,211100023.0,San Miguel Xaltepec,C21.09,Palmarito Tochapan,9956,21110,26947.0,35812,42887,50226,97.54750666666666,18.835926388888886,110,Palmar de Bravo
817,21,Puebla,Quecholac,211150009.0,Palmarito Tochapan,C21.09,Palmarito Tochapan,18628,21115,29096.0,38649,47281,57992,97.66044861111112,18.95506333333333,115,Quecholac
818,21,Puebla,Quecholac,211150018.0,San José Tuzuapan,C21.09,Palmarito Tochapan,3012,21115,29096.0,38649,47281,57992,97.66044861111112,18.95506333333333,115,Quecholac
819,21,Puebla,Rafael Lara Grajales,211170001.0,Ciudad de Rafael Lara Grajales,C21.10,Nopalucan de la Granja-Ciudad de Rafael Lara Grajales,10895,21117,11443.0,14766,14052,15952,97.80455083333334,19.225384166666664,117,Rafael Lara Grajales
820,21,Puebla,Los Reyes de Juárez,211180001.0,Los Reyes de Juárez,C21.01,Acatzingo de Hidalgo,17190,21118,15802.0,20849,25553,30021,97.8131036111111,18.946788333333334,118,Los Reyes de Juárez
821,21,Puebla,Los Reyes de Juárez,211180003.0,Buenavista de Juárez,C21.01,Acatzingo de Hidalgo,2398,21118,15802.0,20849,25553,30021,97.8131036111111,18.946788333333334,118,Los Reyes de Juárez
822,21,Puebla,Los Reyes de Juárez,211180007.0,Santiago Acozac,C21.01,Acatzingo de Hidalgo,3294,21118,15802.0,20849,25553,30021,97.8131036111111,18.946788333333334,118,Los Reyes de Juárez
823,21,Puebla,Los Reyes de Juárez,211180015.0,San Juan Acozac,C21.01,Acatzingo de Hidalgo,0,21118,15802.0,20849,25553,30021,97.8131036111111,18.946788333333334,118,Los Reyes de Juárez
824,21,Puebla,San Salvador el Seco,211420001.0,San Salvador el Seco,P21.05,San Salvador el Seco,18975,21142,20526.0,23342,27622,30639,97.64274972222223,19.13474527777778,142,San Salvador el Seco
825,21,Puebla,Tecamachalco,211540001.0,Tecamachalco,C21.11,Tecamachalco,32249,21154,43369.0,59177,71571,80771,97.72841611111112,18.884691666666665,154,Tecamachalco
826,21,Puebla,Tecamachalco,211540021.0,San Mateo Tlaixpan,C21.11,Tecamachalco,11767,21154,43369.0,59177,71571,80771,97.72841611111112,18.884691666666665,154,Tecamachalco
827,21,Puebla,Tepeaca,211640001.0,Tepeaca,C21.12,Tepeaca,29964,21164,49089.0,62651,74708,84270,97.90543444444445,18.966132777777776,164,Tepeaca
828,21,Puebla,Tepeaca,211640020.0,San Pablo Actipan,C21.12,Tepeaca,4212,21164,49089.0,62651,74708,84270,97.90543444444445,18.966132777777776,164,Tepeaca
829,21,Puebla,Teteles de Avila Castillo,211730001.0,Teteles de Avila Castillo,C21.03,Atempan,4978,21173,3855.0,5556,5689,6653,97.4571525,19.85829,173,Teteles de Ávila Castillo
830,21,Puebla,Tianguismanalco,211750017.0,La Villa Tercera Sección,C21.04,Atlixco,0,21175,8593.0,9640,9807,14432,98.44821916666668,18.977758888888886,175,Tianguismanalco
831,21,Puebla,Tlaola,211830022.0,Xaltepuxtla,C21.08,Nuevo Necaxa-Tenango,4323,21183,15309.0,18233,19826,20433,97.92427861111112,20.13703472222222,183,Tlaola
832,21,Puebla,Xicotepec,211970001.0,Xicotepec de Juárez,C21.13,Xicotepec de Juárez,44363,21197,57914.0,70164,75601,80591,97.95814361111111,20.27605861111111,197,Xicotepec
833,21,Puebla,Xicotepec,211970018.0,San Isidro,C21.13,Xicotepec de Juárez,0,21197,57914.0,70164,75601,80591,97.95814361111111,20.27605861111111,197,Xicotepec
834,21,Puebla,Xicotepec,211970098.0,Lomas Verdes,C21.13,Xicotepec de Juárez,0,21197,57914.0,70164,75601,80591,97.95814361111111,20.27605861111111,197,Xicotepec
835,21,Puebla,Xiutetelco,211990001.0,San Juan Xiutetelco,C30.08,Jalacingo-San Juan Xiutetelco,8504,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
836,21,Puebla,Xiutetelco,211990008.0,San Andrés,C30.08,Jalacingo-San Juan Xiutetelco,2610,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
837,21,Puebla,Xiutetelco,211990009.0,San Francisco,C30.08,Jalacingo-San Juan Xiutetelco,3364,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
838,21,Puebla,Xiutetelco,211990016.0,Xaltipan,C30.08,Jalacingo-San Juan Xiutetelco,5490,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
839,21,Puebla,Xiutetelco,211990027.0,San Martín,C30.08,Jalacingo-San Juan Xiutetelco,2031,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
840,21,Puebla,Xiutetelco,211990037.0,La Cantera,C30.08,Jalacingo-San Juan Xiutetelco,0,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
841,21,Puebla,Xiutetelco,211990046.0,La Ciénega,C30.08,Jalacingo-San Juan Xiutetelco,0,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
842,21,Puebla,Xiutetelco,211990048.0,Sección Segunda Xiutetelco,C30.08,Jalacingo-San Juan Xiutetelco,0,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
843,21,Puebla,Xiutetelco,211990051.0,Xaltipan (Sección Décima),C30.08,Jalacingo-San Juan Xiutetelco,0,21199,23754.0,30426,37910,42943,97.32651777777778,19.79606138888889,199,Xiutetelco
844,21,Puebla,Yaonáhuac,212040001.0,Yaonáhuac,C21.03,Atempan,5024,21204,5687.0,6649,7514,7926,97.46644611111111,19.870895277777777,204,Yaonáhuac
845,21,Puebla,Yaonáhuac,212040013.0,Atemeya,C21.03,Atempan,0,21204,5687.0,6649,7514,7926,97.46644611111111,19.870895277777777,204,Yaonáhuac
846,21,Puebla,Zacapoaxtla,212070001.0,Zacapoaxtla,C21.14,Zacapoaxtla,7782,21207,41855.0,49242,53295,57887,97.5895536111111,19.873036388888888,207,Zacapoaxtla
847,21,Puebla,Zacapoaxtla,212070005.0,Comaltepec,C21.14,Zacapoaxtla,3552,21207,41855.0,49242,53295,57887,97.5895536111111,19.873036388888888,207,Zacapoaxtla
848,21,Puebla,Zacapoaxtla,212070021.0,Xalacapan,C21.14,Zacapoaxtla,4746,21207,41855.0,49242,53295,57887,97.5895536111111,19.873036388888888,207,Zacapoaxtla
849,21,Puebla,Zacapoaxtla,212070034.0,Los Cristales (Talican),C21.14,Zacapoaxtla,2359,21207,41855.0,49242,53295,57887,97.5895536111111,19.873036388888888,207,Zacapoaxtla
850,21,Puebla,Zacapoaxtla,212070043.0,San Carlos,C21.14,Zacapoaxtla,0,21207,41855.0,49242,53295,57887,97.5895536111111,19.873036388888888,207,Zacapoaxtla
851,21,Puebla,Zacatlán,212080001.0,Zacatlán,C21.15,Zacatlán,37603,21208,59057.0,69698,76296,87361,97.96024444444444,19.932365,208,Zacatlán
852,21,Puebla,Zacatlán,212080004.0,Atzingo (La Cumbre),C21.15,Zacatlán,3736,21208,59057.0,69698,76296,87361,97.96024444444444,19.932365,208,Zacatlán
853,21,Puebla,Zacatlán,212080015.0,Jicolapa,C21.15,Zacatlán,4638,21208,59057.0,69698,76296,87361,97.96024444444444,19.932365,208,Zacatlán
854,21,Puebla,Zinacatepec,212140001.0,San Sebastián Zinacatepec,P21.06,San Sebastián Zinacatepec,17284,21214,11156.0,13641,15690,18359,97.24541305555556,18.333268333333333,214,Zinacatepec
855,22,Querétaro,San Juan del Río,220160001.0,San Juan del Río,C22.01,San Juan del Río,157552,22016,126555.0,179668,241699,297804,99.99963166666667,20.386441388888887,016,San Juan del Río
856,22,Querétaro,San Juan del Río,220160007.0,Casa Blanca,C22.01,San Juan del Río,0,22016,126555.0,179668,241699,297804,99.99963166666667,20.386441388888887,016,San Juan del Río
857,22,Querétaro,Tequisquiapan,220170001.0,Tequisquiapan,C22.02,Tequisquiapan,32623,22017,38785.0,49969,63413,72201,99.88384,20.5188175,017,Tequisquiapan
858,22,Querétaro,Tequisquiapan,220170107.0,Ramas Blancas,C22.02,Tequisquiapan,0,22017,38785.0,49969,63413,72201,99.88384,20.5188175,017,Tequisquiapan
859,22,Querétaro,Tequisquiapan,220170146.0,Familia Jiménez (Colonia Santa Fe),C22.02,Tequisquiapan,0,22017,38785.0,49969,63413,72201,99.88384,20.5188175,017,Tequisquiapan
860,22,Querétaro,Tequisquiapan,220170203.0,Nahui Ollin [Fraccionamiento],C22.02,Tequisquiapan,0,22017,38785.0,49969,63413,72201,99.88384,20.5188175,017,Tequisquiapan
861,23,Quintana Roo,Cozumel,230010001.0,Cozumel,P23.01,Cozumel,94388,23001,44903.0,60091,79535,88626,86.95758833333333,20.503784166666666,001,Cozumel
862,23,Quintana Roo,Felipe Carrillo Puerto,230020001.0,Felipe Carrillo Puerto,P23.02,Felipe Carrillo Puerto,34148,23002,47234.0,60365,75026,83990,88.04658666666667,19.57851,002,Felipe Carrillo Puerto
863,24,San Luis Potosí,Cárdenas,240050001.0,Cárdenas,P24.01,Cárdenas,16722,24005,19041.0,18824,18937,18317,99.642505,22.000904444444444,005,Cárdenas
864,24,San Luis Potosí,Cerritos,240080001.0,Cerritos,P24.02,Cerritos,16308,24008,22690.0,20703,21394,22075,100.27959666666666,22.42766611111111,008,Cerritos
865,24,San Luis Potosí,Ciudad Valles,240130001.0,Ciudad Valles,P24.03,Ciudad Valles,135938,24013,130939.0,146604,167713,179371,99.0187211111111,21.986536666666666,013,Ciudad Valles
866,24,San Luis Potosí,Ébano,240160001.0,Ébano,P24.04,Ébano,26646,24016,38060.0,39687,41529,40899,98.37780333333333,22.212339166666666,016,Ebano
867,24,San Luis Potosí,Matehuala,240200001.0,Matehuala,P24.05,Matehuala,85500,24020,70597.0,78187,91522,102199,100.64419777777779,23.646359444444442,020,Matehuala
868,24,San Luis Potosí,Salinas,240250001.0,Salinas de Hidalgo,P24.06,Salinas de Hidalgo,19047,24025,21735.0,26405,30190,31107,101.71573500000001,22.628015,025,Salinas
869,24,San Luis Potosí,Tamazunchale,240370001.0,Tamazunchale,C24.01,Tamazunchale,30123,24037,100211.0,89074,96820,95037,98.7915175,21.26273777777778,037,Tamazunchale
870,24,San Luis Potosí,Tamazunchale,240370139.0,El Piñal,C24.01,Tamazunchale,0,24037,100211.0,89074,96820,95037,98.7915175,21.26273777777778,037,Tamazunchale
871,24,San Luis Potosí,Tamazunchale,240370370.0,Los Tamarindos,C24.01,Tamazunchale,0,24037,100211.0,89074,96820,95037,98.7915175,21.26273777777778,037,Tamazunchale
872,24,San Luis Potosí,Tamuín,240400001.0,Tamuín,P24.07,Tamuín,18111,24040,34148.0,35087,37956,36968,98.77516083333333,22.004146666666667,040,Tamuín
873,25,Sinaloa,Ahome,250010001.0,Los Mochis,C25.01,Los Mochis,294684,25001,303558.0,359146,416299,459310,108.99434277777777,25.783416944444447,001,Ahome
874,25,Sinaloa,Ahome,250010088.0,Benito Juárez,C25.01,Los Mochis,0,25001,303558.0,359146,416299,459310,108.99434277777777,25.783416944444447,001,Ahome
875,25,Sinaloa,Ahome,250010136.0,El Estero (Juan José Ríos),C25.03,Juan José Ríos,4454,25001,303558.0,359146,416299,459310,108.99434277777777,25.783416944444447,001,Ahome
876,25,Sinaloa,Ahome,250010189.0,Ejido 9 de Diciembre,C25.01,Los Mochis,0,25001,303558.0,359146,416299,459310,108.99434277777777,25.783416944444447,001,Ahome
877,25,Sinaloa,Ahome,250010197.0,Plan de Ayala [Campo Cinco],C25.01,Los Mochis,0,25001,303558.0,359146,416299,459310,108.99434277777777,25.783416944444447,001,Ahome
878,25,Sinaloa,Elota,250080001.0,La Cruz,P25.01,La Cruz,18929,25008,30319.0,49471,42907,55339,106.89271166666667,23.91540388888889,008,Elota
879,25,Sinaloa,Escuinapa,250090001.0,Escuinapa de Hidalgo,P25.02,Escuinapa de Hidalgo,32813,25009,45928.0,50438,54131,59988,105.77787583333333,22.83505138888889,009,Escuinapa
880,25,Sinaloa,Guasave,250110001.0,Guasave,C25.02,Guasave,78891,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
881,25,Sinaloa,Guasave,250110070.0,Callejones de Guasavito,C25.02,Guasave,3586,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
882,25,Sinaloa,Guasave,250110132.0,Gabriel Leyva Solano (Benito Juárez),P25.03,Gabriel Leyva Solano,26489,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
883,25,Sinaloa,Guasave,250110138.0,Juan José Ríos,C25.03,Juan José Ríos,23701,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
884,25,Sinaloa,Guasave,250110249.0,San Pedro Guasave (El Ranchito),C25.02,Guasave,0,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
885,25,Sinaloa,Guasave,250110370.0,Las Crucecitas,C25.02,Guasave,0,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
886,25,Sinaloa,Guasave,250110714.0,Sector la Cruz,C25.02,Guasave,0,25011,258130.0,277402,285912,289370,108.4718175,25.56554722222222,011,Guasave
887,25,Sinaloa,Rosario,250140001.0,El Rosario,P25.04,El Rosario,17216,25014,47416.0,47934,49380,52345,105.85375666666665,22.990874166666668,014,Rosario
888,25,Sinaloa,Salvador Alvarado,250150001.0,Guamúchil,C25.04,Guamúchil,68831,25015,66659.0,73303,79085,79492,108.0807,25.457,015,Salvador Alvarado
889,25,Sinaloa,Salvador Alvarado,250150044.0,Tultita,C25.04,Guamúchil,0,25015,66659.0,73303,79085,79492,108.0807,25.457,015,Salvador Alvarado
890,25,Sinaloa,Navolato,250180001.0,Navolato,C25.05,Navolato,31304,25018,131973.0,145622,135603,149122,107.69676027777778,24.767218888888888,018,Navolato
891,25,Sinaloa,Navolato,250180367.0,Toboloto,C25.05,Navolato,0,25018,131973.0,145622,135603,149122,107.69676027777778,24.767218888888888,018,Navolato
892,25,Sinaloa,Navolato,250180374.0,Licenciado Benito Juárez (Campo Gobierno),P25.05,Licenciado Benito Juárez,30249,25018,131973.0,145622,135603,149122,107.69676027777778,24.767218888888888,018,Navolato
893,26,Sonora,Agua Prieta,260020001.0,Agua Prieta,P26.01,Agua Prieta,89857,26002,39120.0,61944,79138,91929,109.5463513888889,31.327815277777777,002,Agua Prieta
894,26,Sonora,Caborca,260170001.0,Heroica Caborca,P26.02,Caborca,67548,26017,59160.0,69516,81309,89122,112.14835472222222,30.714073888888887,017,Caborca
895,26,Sonora,Cajeme,260180001.0,Ciudad Obregón,C26.01,Ciudad Obregón,343613,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
896,26,Sonora,Cajeme,260180284.0,Cócorit,C26.02,Esperanza,7309,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
897,26,Sonora,Cajeme,260180311.0,Esperanza,C26.02,Esperanza,42555,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
898,26,Sonora,Cajeme,260180364.0,Providencia,C26.01,Ciudad Obregón,4244,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
899,26,Sonora,Cajeme,260180391.0,Ejido Tepeyac (Campo Dos),C26.01,Ciudad Obregón,0,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
900,26,Sonora,Cajeme,260180403.0,Pueblo Yaqui,P26.03,Pueblo Yaqui,15967,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
901,26,Sonora,Cajeme,260180849.0,La Argentina,C26.01,Ciudad Obregón,0,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
902,26,Sonora,Cajeme,260181172.0,Calle Muerta,C26.01,Ciudad Obregón,0,26018,311443.0,356290,409310,436484,109.93271611111112,27.49648888888889,018,Cajeme
903,26,Sonora,Cananea,260190001.0,Heroica Ciudad de Cananea,P26.04,Cananea,33411,26019,26931.0,32061,32936,39451,110.30167138888889,30.982652777777776,019,Cananea
904,26,Sonora,Huatabampo,260330001.0,Huatabampo,P26.05,Huatabampo,31594,26033,70027.0,76296,79313,77682,109.64415333333334,26.826896944444446,033,Huatabampo
905,26,Sonora,Magdalena,260360001.0,Magdalena de Kino,P26.06,Magdalena de Kino,30360,26036,20071.0,24447,29707,33049,110.96940444444445,30.630355555555557,036,Magdalena
906,26,Sonora,Navojoa,260420001.0,Navojoa,P26.07,Navojoa,130446,26042,122061.0,140650,157729,164387,109.44554611111111,27.0815975,042,Navojoa
907,26,Sonora,Puerto Peñasco,260480001.0,Puerto Peñasco,P26.08,Puerto Peñasco,70206,26048,26625.0,31157,57342,62689,113.54013083333334,31.306780833333335,048,Puerto Peñasco
908,26,Sonora,San Luis Río Colorado,260550001.0,San Luis Río Colorado,P26.09,San Luis Río Colorado,182121,26055,110530.0,145006,178380,199021,114.77962444444444,32.47983111111111,055,San Luis Río Colorado
909,26,Sonora,General Plutarco Elías Calles,260700001.0,Sonoyta,P26.10,Sonoyta,15632,26070,9728.0,11278,15652,13627,112.85727694444444,31.866395833333335,070,General Plutarco Elías Calles
910,27,Tabasco,Cárdenas,270020001.0,Cárdenas,C27.01,Cárdenas,101857,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
911,27,Tabasco,Cárdenas,270020009.0,Arroyo Hondo Abejonal,C27.01,Cárdenas,2406,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
912,27,Tabasco,Cárdenas,270020015.0,El Bajío 2da. Sección,C27.01,Cárdenas,2466,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
913,27,Tabasco,Cárdenas,270020016.0,El Bajío 1ra. Sección,C27.01,Cárdenas,1820,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
914,27,Tabasco,Cárdenas,270020020.0,Calzada 1ra. Sección Norte A,C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
915,27,Tabasco,Cárdenas,270020051.0,Melchor Ocampo,C27.01,Cárdenas,4484,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
916,27,Tabasco,Cárdenas,270020143.0,Celia González de Rovirosa,C27.01,Cárdenas,0,27002,172635.0,217261,248481,243229,93.37685555555555,17.989430000000002,002,Cárdenas
